2025-03-03 11:58:04,671 - INFO - Epoch: 108 Loss 0.0202 Train RMSE 0.0310, MAE 0.0241, R2 0.9653, P 0.9827 Test RMSE 0.1031, MAE 0.0804, R2 0.6139, P 0.8061 
2025-03-03 11:58:05,096 - INFO - Epoch: 109 Loss 0.0206 Train RMSE 0.0331, MAE 0.0251, R2 0.9603, P 0.9800 Test RMSE 0.1019, MAE 0.0785, R2 0.6228, P 0.8127 
2025-03-03 11:58:05,520 - INFO - Epoch: 110 Loss 0.0198 Train RMSE 0.0333, MAE 0.0253, R2 0.9599, P 0.9799 Test RMSE 0.1032, MAE 0.0811, R2 0.6129, P 0.8101 
2025-03-03 11:58:05,940 - INFO - Epoch: 111 Loss 0.0198 Train RMSE 0.0327, MAE 0.0253, R2 0.9613, P 0.9805 Test RMSE 0.1056, MAE 0.0831, R2 0.5948, P 0.8030 
2025-03-03 11:58:06,365 - INFO - Epoch: 112 Loss 0.0193 Train RMSE 0.0324, MAE 0.0254, R2 0.9620, P 0.9809 Test RMSE 0.1031, MAE 0.0826, R2 0.6138, P 0.8083 
2025-03-03 11:58:06,788 - INFO - Epoch: 113 Loss 0.0200 Train RMSE 0.0333, MAE 0.0250, R2 0.9600, P 0.9798 Test RMSE 0.1008, MAE 0.0804, R2 0.6304, P 0.8154 
2025-03-03 11:58:07,205 - INFO - Epoch: 114 Loss 0.0203 Train RMSE 0.0315, MAE 0.0243, R2 0.9640, P 0.9819 Test RMSE 0.1044, MAE 0.0828, R2 0.6039, P 0.8005 
2025-03-03 11:58:07,634 - INFO - Epoch: 115 Loss 0.0194 Train RMSE 0.0321, MAE 0.0240, R2 0.9628, P 0.9815 Test RMSE 0.1053, MAE 0.0846, R2 0.5967, P 0.7970 
2025-03-03 11:58:08,068 - INFO - Epoch: 116 Loss 0.0198 Train RMSE 0.0321, MAE 0.0252, R2 0.9627, P 0.9812 Test RMSE 0.1029, MAE 0.0820, R2 0.6148, P 0.8086 
2025-03-03 11:58:08,496 - INFO - Epoch: 117 Loss 0.0181 Train RMSE 0.0314, MAE 0.0235, R2 0.9644, P 0.9823 Test RMSE 0.1024, MAE 0.0799, R2 0.6190, P 0.8145 
2025-03-03 11:58:08,924 - INFO - Epoch: 118 Loss 0.0187 Train RMSE 0.0323, MAE 0.0245, R2 0.9623, P 0.9812 Test RMSE 0.1038, MAE 0.0800, R2 0.6080, P 0.8076 
2025-03-03 11:58:09,337 - INFO - Epoch: 119 Loss 0.0186 Train RMSE 0.0318, MAE 0.0246, R2 0.9633, P 0.9817 Test RMSE 0.1048, MAE 0.0840, R2 0.6010, P 0.7982 
2025-03-03 11:58:09,753 - INFO - Epoch: 120 Loss 0.0187 Train RMSE 0.0318, MAE 0.0240, R2 0.9635, P 0.9817 Test RMSE 0.1042, MAE 0.0821, R2 0.6051, P 0.8016 
2025-03-03 11:58:10,178 - INFO - Epoch: 121 Loss 0.0184 Train RMSE 0.0315, MAE 0.0242, R2 0.9642, P 0.9820 Test RMSE 0.1029, MAE 0.0807, R2 0.6148, P 0.8083 
2025-03-03 11:58:10,596 - INFO - Epoch: 122 Loss 0.0191 Train RMSE 0.0321, MAE 0.0247, R2 0.9627, P 0.9813 Test RMSE 0.1020, MAE 0.0820, R2 0.6217, P 0.8101 
2025-03-03 11:58:11,015 - INFO - Epoch: 123 Loss 0.0199 Train RMSE 0.0344, MAE 0.0260, R2 0.9572, P 0.9786 Test RMSE 0.1009, MAE 0.0781, R2 0.6296, P 0.8142 
2025-03-03 11:58:11,438 - INFO - Epoch: 124 Loss 0.0210 Train RMSE 0.0335, MAE 0.0254, R2 0.9593, P 0.9795 Test RMSE 0.1058, MAE 0.0834, R2 0.5929, P 0.8001 
2025-03-03 11:58:11,863 - INFO - Epoch: 125 Loss 0.0225 Train RMSE 0.0326, MAE 0.0250, R2 0.9615, P 0.9806 Test RMSE 0.1038, MAE 0.0820, R2 0.6081, P 0.8076 
2025-03-03 11:58:12,295 - INFO - Epoch: 126 Loss 0.0223 Train RMSE 0.0343, MAE 0.0264, R2 0.9575, P 0.9785 Test RMSE 0.1038, MAE 0.0829, R2 0.6083, P 0.8023 
