2025-03-03 12:02:40,986 - INFO - Epoch: 77 Loss 0.0023 Train RMSE 0.0310, MAE 0.0235, R2 0.9651, P 0.9825 Test RMSE 0.1052, MAE 0.0783, R2 0.5980, P 0.7941 
2025-03-03 12:02:41,523 - INFO - Epoch: 78 Loss 0.0019 Train RMSE 0.0311, MAE 0.0230, R2 0.9651, P 0.9828 Test RMSE 0.1042, MAE 0.0791, R2 0.6055, P 0.7963 
2025-03-03 12:02:42,061 - INFO - Epoch: 79 Loss 0.0020 Train RMSE 0.0306, MAE 0.0229, R2 0.9660, P 0.9830 Test RMSE 0.1052, MAE 0.0780, R2 0.5973, P 0.7988 
2025-03-03 12:02:42,599 - INFO - Epoch: 80 Loss 0.0015 Train RMSE 0.0310, MAE 0.0230, R2 0.9653, P 0.9826 Test RMSE 0.1046, MAE 0.0787, R2 0.6020, P 0.8031 
2025-03-03 12:02:43,140 - INFO - Epoch: 81 Loss 0.0017 Train RMSE 0.0301, MAE 0.0224, R2 0.9672, P 0.9835 Test RMSE 0.1107, MAE 0.0822, R2 0.5547, P 0.7781 
2025-03-03 12:02:43,690 - INFO - Epoch: 82 Loss 0.0021 Train RMSE 0.0325, MAE 0.0239, R2 0.9618, P 0.9808 Test RMSE 0.1027, MAE 0.0776, R2 0.6168, P 0.8062 
2025-03-03 12:02:44,233 - INFO - Epoch: 83 Loss 0.0022 Train RMSE 0.0301, MAE 0.0224, R2 0.9672, P 0.9836 Test RMSE 0.1051, MAE 0.0790, R2 0.5983, P 0.8030 
2025-03-03 12:02:44,762 - INFO - Epoch: 84 Loss 0.0023 Train RMSE 0.0293, MAE 0.0221, R2 0.9689, P 0.9844 Test RMSE 0.1047, MAE 0.0802, R2 0.6013, P 0.7976 
2025-03-03 12:02:45,307 - INFO - Epoch: 85 Loss 0.0020 Train RMSE 0.0284, MAE 0.0216, R2 0.9708, P 0.9853 Test RMSE 0.1057, MAE 0.0790, R2 0.5939, P 0.7945 
2025-03-03 12:02:45,854 - INFO - Epoch: 86 Loss 0.0017 Train RMSE 0.0295, MAE 0.0219, R2 0.9686, P 0.9843 Test RMSE 0.1035, MAE 0.0787, R2 0.6105, P 0.8027 
2025-03-03 12:02:46,399 - INFO - Epoch: 87 Loss 0.0019 Train RMSE 0.0313, MAE 0.0234, R2 0.9646, P 0.9822 Test RMSE 0.1070, MAE 0.0776, R2 0.5840, P 0.7850 
2025-03-03 12:02:46,939 - INFO - Epoch: 88 Loss 0.0014 Train RMSE 0.0314, MAE 0.0238, R2 0.9644, P 0.9821 Test RMSE 0.1057, MAE 0.0799, R2 0.5939, P 0.7942 
2025-03-03 12:02:47,489 - INFO - Epoch: 89 Loss 0.0017 Train RMSE 0.0323, MAE 0.0237, R2 0.9621, P 0.9809 Test RMSE 0.1079, MAE 0.0824, R2 0.5766, P 0.7930 
2025-03-03 12:02:48,035 - INFO - Epoch: 90 Loss 0.0017 Train RMSE 0.0315, MAE 0.0231, R2 0.9642, P 0.9821 Test RMSE 0.1028, MAE 0.0784, R2 0.6156, P 0.8066 
2025-03-03 12:02:48,580 - INFO - Epoch: 91 Loss 0.0018 Train RMSE 0.0288, MAE 0.0214, R2 0.9700, P 0.9849 Test RMSE 0.1047, MAE 0.0795, R2 0.6015, P 0.8004 
2025-03-03 12:02:49,126 - INFO - Epoch: 92 Loss 0.0022 Train RMSE 0.0294, MAE 0.0220, R2 0.9687, P 0.9842 Test RMSE 0.1054, MAE 0.0789, R2 0.5959, P 0.7955 
2025-03-03 12:02:49,667 - INFO - Epoch: 93 Loss 0.0015 Train RMSE 0.0279, MAE 0.0211, R2 0.9718, P 0.9859 Test RMSE 0.1044, MAE 0.0770, R2 0.6039, P 0.7987 
2025-03-03 12:02:50,207 - INFO - Epoch: 94 Loss 0.0016 Train RMSE 0.0270, MAE 0.0199, R2 0.9736, P 0.9868 Test RMSE 0.1050, MAE 0.0786, R2 0.5991, P 0.7985 
2025-03-03 12:02:50,751 - INFO - Epoch: 95 Loss 0.0018 Train RMSE 0.0260, MAE 0.0202, R2 0.9756, P 0.9877 Test RMSE 0.1063, MAE 0.0794, R2 0.5890, P 0.7948 
2025-03-03 12:02:51,282 - INFO - Epoch: 96 Loss 0.0022 Train RMSE 0.0268, MAE 0.0197, R2 0.9739, P 0.9869 Test RMSE 0.1055, MAE 0.0779, R2 0.5957, P 0.7942 
2025-03-03 12:02:51,832 - INFO - Epoch: 97 Loss 0.0017 Train RMSE 0.0263, MAE 0.0193, R2 0.9749, P 0.9874 Test RMSE 0.1070, MAE 0.0788, R2 0.5840, P 0.7949 
2025-03-03 12:02:52,379 - INFO - Epoch: 98 Loss 0.0017 Train RMSE 0.0273, MAE 0.0202, R2 0.9729, P 0.9867 Test RMSE 0.1068, MAE 0.0792, R2 0.5854, P 0.7944 
2025-03-03 12:02:52,923 - INFO - Epoch: 99 Loss 0.0016 Train RMSE 0.0262, MAE 0.0196, R2 0.9751, P 0.9875 Test RMSE 0.1053, MAE 0.0772, R2 0.5972, P 0.7923 
2025-03-03 12:02:53,462 - INFO - Epoch: 100 Loss 0.0017 Train RMSE 0.0280, MAE 0.0209, R2 0.9717, P 0.9861 Test RMSE 0.1053, MAE 0.0777, R2 0.5967, P 0.8001 
2025-03-03 12:02:54,009 - INFO - Epoch: 101 Loss 0.0016 Train RMSE 0.0260, MAE 0.0198, R2 0.9756, P 0.9879 Test RMSE 0.1043, MAE 0.0786, R2 0.6041, P 0.8010 
2025-03-03 12:02:54,557 - INFO - Epoch: 102 Loss 0.0013 Train RMSE 0.0251, MAE 0.0186, R2 0.9772, P 0.9886 Test RMSE 0.1029, MAE 0.0786, R2 0.6150, P 0.8035 
2025-03-03 12:02:55,080 - INFO - Epoch: 103 Loss 0.0015 Train RMSE 0.0276, MAE 0.0202, R2 0.9725, P 0.9865 Test RMSE 0.1058, MAE 0.0802, R2 0.5932, P 0.7974 
2025-03-03 12:02:55,504 - INFO - Epoch: 104 Loss 0.0017 Train RMSE 0.0262, MAE 0.0196, R2 0.9752, P 0.9876 Test RMSE 0.1074, MAE 0.0793, R2 0.5804, P 0.7916 
2025-03-03 12:02:55,938 - INFO - Epoch: 105 Loss 0.0017 Train RMSE 0.0258, MAE 0.0190, R2 0.9760, P 0.9880 Test RMSE 0.1073, MAE 0.0793, R2 0.5814, P 0.7919 
2025-03-03 12:02:56,383 - INFO - Epoch: 106 Loss 0.0020 Train RMSE 0.0250, MAE 0.0189, R2 0.9774, P 0.9886 Test RMSE 0.1087, MAE 0.0811, R2 0.5705, P 0.7852 
2025-03-03 12:02:56,807 - INFO - Epoch: 107 Loss 0.0020 Train RMSE 0.0247, MAE 0.0184, R2 0.9779, P 0.9891 Test RMSE 0.1058, MAE 0.0794, R2 0.5931, P 0.7966 
2025-03-03 12:02:57,247 - INFO - Epoch: 108 Loss 0.0015 Train RMSE 0.0242, MAE 0.0177, R2 0.9789, P 0.9894 Test RMSE 0.1042, MAE 0.0774, R2 0.6054, P 0.7970 
2025-03-03 12:02:57,687 - INFO - Epoch: 109 Loss 0.0014 Train RMSE 0.0250, MAE 0.0187, R2 0.9773, P 0.9891 Test RMSE 0.1055, MAE 0.0786, R2 0.5954, P 0.7970 
2025-03-03 12:02:58,127 - INFO - Epoch: 110 Loss 0.0013 Train RMSE 0.0259, MAE 0.0194, R2 0.9758, P 0.9879 Test RMSE 0.1031, MAE 0.0772, R2 0.6133, P 0.8090 
2025-03-03 12:02:58,629 - INFO - Epoch: 111 Loss 0.0015 Train RMSE 0.0258, MAE 0.0190, R2 0.9759, P 0.9879 Test RMSE 0.1024, MAE 0.0769, R2 0.6189, P 0.8060 
2025-03-03 12:02:59,166 - INFO - Epoch: 112 Loss 0.0014 Train RMSE 0.0259, MAE 0.0198, R2 0.9757, P 0.9878 Test RMSE 0.1048, MAE 0.0780, R2 0.6004, P 0.7997 
2025-03-03 12:02:59,702 - INFO - Epoch: 113 Loss 0.0012 Train RMSE 0.0263, MAE 0.0191, R2 0.9750, P 0.9874 Test RMSE 0.1072, MAE 0.0802, R2 0.5819, P 0.7916 
2025-03-03 12:03:00,232 - INFO - Epoch: 114 Loss 0.0012 Train RMSE 0.0249, MAE 0.0193, R2 0.9775, P 0.9888 Test RMSE 0.1076, MAE 0.0798, R2 0.5789, P 0.7898 
2025-03-03 12:03:00,769 - INFO - Epoch: 115 Loss 0.0012 Train RMSE 0.0244, MAE 0.0180, R2 0.9785, P 0.9892 Test RMSE 0.1041, MAE 0.0777, R2 0.6058, P 0.8025 
2025-03-03 12:03:01,313 - INFO - Epoch: 116 Loss 0.0014 Train RMSE 0.0235, MAE 0.0176, R2 0.9800, P 0.9900 Test RMSE 0.1035, MAE 0.0768, R2 0.6104, P 0.8041 
2025-03-03 12:03:01,840 - INFO - Epoch: 117 Loss 0.0015 Train RMSE 0.0240, MAE 0.0176, R2 0.9792, P 0.9896 Test RMSE 0.1059, MAE 0.0769, R2 0.5925, P 0.7931 
2025-03-03 12:03:02,381 - INFO - Epoch: 118 Loss 0.0014 Train RMSE 0.0239, MAE 0.0179, R2 0.9794, P 0.9897 Test RMSE 0.1062, MAE 0.0788, R2 0.5903, P 0.7972 
2025-03-03 12:03:02,918 - INFO - Epoch: 119 Loss 0.0013 Train RMSE 0.0240, MAE 0.0179, R2 0.9792, P 0.9896 Test RMSE 0.1044, MAE 0.0782, R2 0.6040, P 0.8060 
2025-03-03 12:03:03,471 - INFO - Epoch: 120 Loss 0.0015 Train RMSE 0.0248, MAE 0.0186, R2 0.9777, P 0.9889 Test RMSE 0.1061, MAE 0.0791, R2 0.5906, P 0.7984 
2025-03-03 12:03:04,006 - INFO - Epoch: 121 Loss 0.0013 Train RMSE 0.0235, MAE 0.0178, R2 0.9799, P 0.9900 Test RMSE 0.1065, MAE 0.0784, R2 0.5872, P 0.7909 
2025-03-03 12:03:04,549 - INFO - Epoch: 122 Loss 0.0014 Train RMSE 0.0244, MAE 0.0181, R2 0.9785, P 0.9893 Test RMSE 0.1059, MAE 0.0769, R2 0.5921, P 0.7963 
2025-03-03 12:03:05,096 - INFO - Epoch: 123 Loss 0.0013 Train RMSE 0.0235, MAE 0.0174, R2 0.9800, P 0.9900 Test RMSE 0.1054, MAE 0.0785, R2 0.5960, P 0.7994 
2025-03-03 12:03:05,639 - INFO - Epoch: 124 Loss 0.0015 Train RMSE 0.0226, MAE 0.0168, R2 0.9814, P 0.9907 Test RMSE 0.1040, MAE 0.0785, R2 0.6064, P 0.8021 
2025-03-03 12:03:06,189 - INFO - Epoch: 125 Loss 0.0014 Train RMSE 0.0232, MAE 0.0172, R2 0.9806, P 0.9903 Test RMSE 0.1023, MAE 0.0771, R2 0.6197, P 0.8099 
